Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m;Target speed, city;Target speed, coach
508;17.9608;12.9675;69.2779;18.5932;69.2779;18.2785;25.3;100
509;21.5608;16.345;69.2779;22.1848;69.2779;21.8777;25.3;100
510;24.3279;19.8167;69.2779;24.6382;69.2779;24.4884;25.3;100
511;25.2975;23.0596;69.2779;25.3;69.2779;25.3;25.3;100
512;25.3;24.9456;69.2779;25.3;69.2779;25.3;25.3;100
513;25.3;25.3;69.2779;25.3;69.2779;25.3;25.3;100
514;25.3;25.3;69.2779;25.3;69.2779;25.3;25.3;100
515;25.95;25.3;69.2779;25.95;69.2779;25.95;26.0283;100
516;26.6;25.3791;69.2779;26.6;69.2779;26.6;26.6;100
517;26.6;26.0291;69.2779;26.6;69.2779;26.6;26.6;100
518;26.6;26.6;69.2779;26.6;69.2779;26.6;26.6;100
519;26.6;26.6;69.2779;26.6;69.2779;26.6;26.6;100
520;26.6;26.6;69.2779;26.6;69.2779;26.6;26.6;100
521;26.6;26.6;69.2779;26.6;69.2779;26.6;26.6;100
522;25.6898;26.6;69.2779;25.4263;69.2779;25.5747;26.6;100
523;23.7898;26.4641;69.2779;23.5263;69.2779;23.6747;24.759;100
524;23.9302;24.5884;69.2779;24.2084;69.2779;24.051;26.2751;100
525;26.4302;23.149;69.2779;26.7084;69.2779;26.551;27.8;100
526;27.8;25.1886;69.2779;27.8;69.2779;27.8;27.8;100
527;27.8;27.3638;69.2779;27.8;69.2779;27.8;27.8;100
528;27.8;27.8;69.2779;27.8;69.2779;27.8;27.8;100
529;27.8;27.8;69.2779;27.8;69.2779;27.8;27.8;100
530;26.6244;27.8;69.2779;26.3562;69.2779;26.5079;27.8;100
531;23.7134;27.3741;69.2779;23.177;69.2779;23.4805;27.8;100
532;20.2427;25.2149;69.2779;19.7063;69.2779;20.0097;27.8;100
533;16.772;21.7483;69.2779;16.2356;69.2779;16.539;27.8;100
534;13.3012;18.2818;69.2779;12.7648;69.2779;13.0683;27.8;100
535;9.8305;14.8153;69.2779;9.2947;69.2779;9.5975;27.8;100
536;6.4127;11.3487;69.2779;5.8967;69.2779;6.1933;27.8;100
537;3.0906;7.8938;69.2779;2.5704;69.2779;2.8612;27.8;100
538;0.7255;4.5335;69.2779;0.4536;69.2779;0.599;10.0132;100
539;0;1.4474;69.2779;0;69.2779;0;0;100
540;0;0;69.2779;0;69.2779;0;0;100
541;0;0;69.2779;0;69.2779;0;0;100
542;0;0;69.2779;0;69.2779;0;0;100
543;0;0;69.2779;0;69.2779;0;0;100
544;0;0;69.2779;0;69.2779;0;0;100
545;0;0;69.2779;0;69.2779;0;0;100
546;0;0;69.2779;0;69.2779;0;0;100
547;0;0;69.2779;0;69.2779;0;0;100
548;0;0;69.2779;0;69.2779;0;0;100
549;0;0;69.2779;0;69.2779;0;0;100
550;0;0;69.2779;0;69.2779;0;0;100
551;0;0;69.2779;0;69.2779;0;0;100
552;0;0;69.2779;0;69.2779;0;0;100
553;0;0;69.2779;0;69.2779;0;0;100
554;0;0;69.2779;0;69.2779;0;0;100
555;0;0;69.2779;0;69.2779;0;0;100
556;0;0;69.2779;0;69.2779;0;0;100
557;0;0;69.2779;0;69.2779;0;0;100
558;0;0;69.2779;0;69.2779;0;0;100
559;0;0;69.2779;0;69.2779;0;0;100
560;0;0;69.2779;0;69.2779;0;0;100
561;0;0;69.2779;0;69.2779;0;0;100
562;0;0;69.2779;0;69.2779;0;0;100
563;0;0;69.2779;0;69.2779;0;0;100
564;0;0;69.2779;0;69.2779;0;0;100
565;0;0;69.2779;0;69.2779;0;0;100
566;0;0;69.2779;0;69.2779;0;0;100
567;0;0;69.2779;0;69.2779;0;0;100
568;0;0;69.2779;0;69.2779;0;0;100
569;0;0;69.2779;0;69.2779;0;0;100
570;0;0;69.2779;0;69.2779;0;0;100
571;0;0;69.2779;0;69.2779;0;0;100
572;0;0;69.2779;0;69.2779;0;0;100
573;0;0;69.2779;0;69.2779;0;0;100
574;0;0;69.2779;0;69.2779;0;0;100
575;0;0;69.2779;0;69.2779;0;0;100
576;0;0;69.2779;0;69.2779;0;0;100
577;0;0;69.2779;0;69.2779;0;0;100
578;0;0;69.2779;0;69.2779;0;0;100
579;0;0;69.2779;0;69.2779;0;0;100
580;0;0;69.2779;0;69.2779;0;0;100
581;0;0;69.2779;0;69.2779;0;0;100
582;0;0;69.2779;0;69.2779;0;0;100
583;0;0;69.2779;0;69.2779;0;0;100
584;0;0;69.2779;0;69.2779;0;0;100
585;0;0;69.2779;0;69.2779;0;0;100
586;0;0;69.2779;0;69.2779;0;0;100
587;0;0;69.2779;0;69.2779;0;0;100
588;0;0;69.2779;0;69.2779;0;0;100
589;0;0;69.2779;0;69.2779;0;0;100
590;0;0;69.2779;0;69.2779;0;0;100
591;0;0;69.2779;0;69.2779;0;0;100
592;0;0;69.2779;0;69.2779;0;0;100
593;1.0036;0;69.2779;1.309;69.2779;1.1517;22.4575;100
594;3.8072;0.21;69.2779;4.4181;69.2779;4.1033;35.1;100
595;7.4072;2.2199;69.2779;8.0181;69.2779;7.7033;35.1;100
596;11.0072;5.8199;69.2779;11.6181;69.2779;11.3033;35.1;100
597;14.6072;9.4199;69.2779;15.2181;69.2779;14.9033;35.1;100
598;18.2072;13.0199;69.2779;18.8181;69.2779;18.5033;35.1;100
599;21.8072;16.6199;69.2779;22.4181;69.2779;22.1033;35.1;100
600;25.3987;20.2156;69.2779;26.004;69.2779;25.6921;35.1;100
601;28.8882;23.659;69.2779;29.4958;69.2779;29.115;35.1;100
602;31.9512;26.6708;69.2779;32.7539;69.2779;32.0384;35.1;100
603;34.2081;29.2905;69.2779;34.703;69.2779;34.2139;35.1;100
604;35.1;31.3944;69.2779;35.1;69.2779;35.1;35.1;100
605;35.1;32.9079;69.2779;35.1;69.2779;35.1;35.1;100
606;35.1;34.2418;69.2779;35.1;69.2779;35.1;35.1;100
607;35.1;35.0052;69.2779;35.1;69.2779;35.1;35.1;100
608;35.1;35.1;69.2779;35.1;69.2779;35.1;35.1;100
609;35.1;35.1;69.2779;35.1;69.2779;35.1;35.1;100
610;35.1;35.1;69.2779;35.1;69.2779;35.1;35.1;100
611;34.0543;35.1;69.2779;33.7127;69.2779;33.9215;35.1;100
612;31.2086;34.9822;69.2779;30.5255;69.2779;30.943;35.1;100
613;27.6086;33.1111;69.2779;26.9255;69.2779;27.343;35.1;100
614;24.0086;29.6044;69.2779;23.3255;69.2779;23.743;35.1;100
615;20.4086;26.0976;69.2779;19.7255;69.2779;20.143;35.1;100
616;16.8086;22.5909;69.2779;16.1255;69.2779;16.543;35.1;100
617;13.2086;19.0842;69.2779;12.5255;69.2779;12.943;35.1;100
618;9.6086;15.5774;69.2779;8.9255;69.2779;9.343;35.1;100
619;6.0813;12.0707;69.2779;5.4118;69.2779;5.8176;35.1;100
620;2.6318;8.564;69.2779;1.9993;69.2779;2.3933;35.1;100
621;0.4547;5.1471;69.2779;0.1502;69.2779;0.3472;7.174;100
622;0;1.8324;69.2779;0;69.2779;0;0;100
623;0;0.0907;69.2779;0;69.2779;0;0;100
624;0;0;69.2779;0;69.2779;0;0;100
625;0;0;69.2779;0;69.2779;0;0;100
626;0;0;69.2779;0;69.2779;0;0;100
627;0;0;69.2779;0;69.2779;0;0;100
628;0;0;69.2779;0;69.2779;0;0;100
629;0;0;69.2779;0;69.2779;0;0;100
630;0;0;69.2779;0;69.2779;0;0;100
631;0;0;69.2779;0;69.2779;0;0;100
632;0;0;69.2779;0;69.2779;0;0;100
633;0;0;69.2779;0;69.2779;0;0;100
634;0;0;69.2779;0;69.2779;0;0;100
635;0;0;69.2779;0;69.2779;0;0;100
636;0;0;69.2779;0;69.2779;0;0;100
637;0;0;69.2779;0;69.2779;0;0;100
638;0;0;69.2779;0;69.2779;0;0;100
639;0;0;69.2779;0;69.2779;0;0;100
640;0;0;69.2779;0;69.2779;0;0;100
641;0;0;69.2779;0;69.2779;0;0;100
642;0;0;69.2779;0;69.2779;0;0;100
643;0;0;69.2779;0;69.2779;0;0;100
644;0;0;69.2779;0;69.2779;0;0;100
645;0;0;69.2779;0;69.2779;0;0;100
646;0;0;69.2779;0;69.2779;0;0;100
647;0;0;69.2779;0;69.2779;0;0;100
648;0;0;69.2779;0;69.2779;0;0;100
649;0;0;69.2779;0;69.2779;0;0;100
650;0;0;69.2779;0;69.2779;0;0;100
651;0;0;69.2779;0;69.2779;0;0;100
652;0;0;69.2779;0;69.2779;0;0;100
653;0;0;69.2779;0;69.2779;0;0;100
654;0;0;69.2779;0;69.2779;0;0;100
655;0;0;69.2779;0;69.2779;0;0;100
656;0;0;69.2779;0.2009;69.2779;0;0;100
657;1.6848;0;69.2779;2.2017;69.2779;1.7921;38.7293;100
658;5.1695;0.2612;69.2779;5.8017;69.2779;5.3842;38.9;100
659;8.7695;2.3223;69.2779;9.4017;69.2779;8.9842;38.9;100
660;12.3695;5.9223;69.2779;13.0017;69.2779;12.5842;38.9;100
661;15.9695;9.5223;69.2779;16.6017;69.2779;16.1613;38.9;100
662;19.5695;13.1223;69.2779;20.2017;69.2779;19.7362;38.9;100
663;23.1319;16.5962;69.2779;23.8017;69.2779;23.1748;38.9;100
664;26.3929;19.7118;69.2779;27.3606;69.2779;26.3145;38.9;100
665;29.2524;22.2267;69.2779;30.708;69.2779;29.0493;38.9;100
666;31.5076;24.0996;69.2779;33.6445;69.2779;31.1807;38.9;100
667;33.3418;25.7917;69.2779;36.4463;69.2779;33.0494;38.9;100
668;35.3955;27.7122;69.2779;38.4;69.2779;35.1496;38.9;100
669;37.6223;29.5767;69.2779;38.9;69.2779;37.545;38.9;100
670;38.8176;30.966;69.2779;38.9;69.2779;38.8566;38.9;100
671;38.9;32.1825;69.2779;38.9;69.2779;38.9;38.9;100
672;38.9;33.6338;69.2779;38.9;69.2779;38.9;38.9;100
673;38.9;35.334;69.2779;38.9;69.2779;38.9;38.9;100
674;38.9;37.2467;69.2779;38.9;69.2779;38.9;38.9;100
675;38.9;38.5735;69.2779;38.9;69.2779;38.9;38.9;100
676;38.9;38.9;69.2779;38.9;69.2779;38.9;38.9;100
677;38.9;38.9;69.2779;38.9;69.2779;38.9;38.9;100
678;38.9;38.9;69.2779;38.9;69.2779;38.9;38.9;100
679;38.9;38.9;69.2779;38.9;69.2779;38.9;38.9;100
680;38.9;38.9;69.2779;38.9;69.2779;38.9;38.9;100
681;38.9;38.9;69.2779;38.9;69.2779;38.9;38.9;100
682;38.9;38.9;69.2779;38.9;69.2779;38.9;38.9;100
683;38.9099;38.9;69.2779;39.5313;69.2779;38.9092;38.9291;100
684;40.0782;38.9;69.2779;41.0682;69.2779;40.106;42;100
685;41.6183;38.9;69.2779;41.9869;69.2779;41.6468;42;100
686;42;39.0471;69.2779;42;69.2779;42;42;100
687;42;40.1943;69.2779;42;69.2779;42;42;100
688;42;41.5972;69.2779;42;69.2779;42;42;100
689;42;42;69.2779;42;69.2779;42;42;100
690;42;42;69.2779;42;69.2779;42;42;100
691;42;42;69.2779;42;69.2779;42;42;100
692;42;42;69.2779;42;69.2779;42;42;100
693;42;42;69.2779;42;69.2779;42;42;100
694;42;42;69.2779;42;69.2779;42;42;100
695;42;42;69.2779;42;69.2779;42;42;100
696;41.9459;42;69.2779;41.1778;69.2779;41.9486;42;100
697;40.0917;42;69.2779;38.5557;69.2779;40.0972;42;100
698;36.4917;42;69.2779;35.06;69.2779;36.4972;42;100
699;33.7959;41.5793;69.2779;33.1322;69.2779;33.7986;38.2849;100
700;32.183;39.3585;69.2779;31.4064;69.2779;32.1824;32.9;100
701;29.7081;35.8199;69.2779;28.1549;69.2779;29.7069;32.9;100
702;26.1924;33.4907;69.2779;24.6392;69.2779;26.1912;32.9;100
703;22.6767;31.849;69.2779;21.1235;69.2779;22.6755;32.9;100
704;19.161;29.0402;69.2779;17.6078;69.2779;19.1598;32.9;100
705;15.6453;25.5245;69.2779;14.0921;69.2779;15.6441;32.9;100
706;12.1296;22.0088;69.2779;10.5764;69.2779;12.1284;32.9;100
707;8.6139;18.4931;69.2779;7.1014;69.2779;8.6145;32.9;100
708;5.1847;14.9775;69.2779;3.7145;69.2779;5.1887;32.9;100
709;1.8764;11.4618;69.2779;1.0224;69.2779;1.8493;32.9;100
710;0.1197;7.9461;69.2779;0;69.2779;0.0898;1.7703;100
711;0;4.5398;69.2779;0;69.2779;0;0;100
712;0;1.4457;69.2779;0;69.2779;0;0;100
713;0;0;69.2779;0;69.2779;0;0;100
714;0;0;69.2779;0;69.2779;0;0;100
715;0;0;69.2779;0;69.2779;0;0;100
716;0;0;69.2779;0;69.2779;0;0;100
717;0;0;69.2779;0;69.2779;0;0;100
718;0;0;69.2779;0;69.2779;0;0;100
719;0;0;69.2779;0;69.2779;0;0;100
720;0;0;69.2779;0;69.2779;0;0;100
721;0;0;69.2779;0;69.2779;0;0;100
722;0;0;69.2779;0;69.2779;0;0;100
723;0;0;69.2779;0;69.2779;0;0;100
724;0;0;69.2779;0;69.2779;0;0;100
725;0;0;69.2779;0;69.2779;0;0;100
726;0;0;69.2779;0;69.2779;0;0;100
727;0;0;69.2779;0;69.2779;0;0;100
728;0;0;69.2779;0;69.2779;0;0;100
729;0;0;69.2779;0;69.2779;0;0;100
730;0.2284;0;69.2779;1.0578;69.2779;0.2631;1.4619;100
731;2.2567;0;69.2779;3.9155;69.2779;2.3263;10;100
732;5.8567;0;69.2779;7.4512;69.2779;5.9263;10;100
733;8.8284;0.5703;69.2779;9.5935;69.2779;8.8631;10;100
734;10;2.9406;69.2779;10;69.2779;10;10;100
735;10;6.5406;69.2779;10;69.2779;10;10;100
736;10;9.1703;69.2779;9.6268;69.2779;10;10;100
737;8.7103;10;69.2779;7.5642;69.2779;8.6775;10;100
738;5.7862;10;69.2779;4.277;69.2779;5.7224;10;100
739;2.5539;10;69.2779;1.3396;69.2779;2.4921;10;100
740;0.478;8.3875;69.2779;0;69.2779;0.4472;2.7986;100
741;0;5.1598;69.2779;0.2909;69.2779;0;0;100
742;1.2615;1.9468;69.2779;2.3817;69.2779;1.2963;15.0509;100
743;4.3229;0.1745;69.2779;5.9817;69.2779;4.3925;20.9;100
744;7.9229;0;69.2779;9.5817;69.2779;7.9925;20.9;100
745;11.5229;1.6034;69.2779;13.1817;69.2779;11.5925;20.9;100
746;15.1229;5.0068;69.2779;16.7817;69.2779;15.0748;20.9;100
747;18.5906;8.6068;69.2779;19.7409;69.2779;18.3966;20.9;100
748;20.5792;12.2068;69.2779;20.9;69.2779;20.468;20.9;100
749;20.9;15.6022;69.2779;20.9;69.2779;20.9;20.9;100
750;20.9;18.4814;69.2779;20.9;69.2779;20.9;20.9;100
751;20.9;20.3326;69.2779;20.9;69.2779;20.9;20.9;100
752;20.9;20.9;69.2779;20.9;69.2779;20.9;20.9;100
753;20.9;20.9;69.2779;20.6578;69.2779;20.9;20.9;100
754;19.7631;20.9;69.2779;18.9245;69.2779;19.7502;20.9;100
755;18.0131;20.9;69.2779;18.0762;69.2779;18.0002;19.0776;100
756;19.0012;20.9;69.2779;20.5189;69.2779;19.02;40.7995;100
757;22.4025;19.5631;69.2779;24.1174;69.2779;22.4399;43.4;100
758;25.9874;17.8493;69.2779;27.6685;69.2779;26.0242;43.4;100
759;29.4872;18.9537;69.2779;31.0963;69.2779;29.4434;43.4;100
760;32.5464;21.9863;69.2779;34.3508;69.2779;32.4603;43.4;100
761;35.2484;24.891;69.2779;37.4294;69.2779;35.2298;43.4;100
762;38.0534;27.7008;69.2779;40.3518;69.2779;38.068;43.4;100
763;40.9095;30.4541;69.2779;42.582;69.2779;40.9271;43.4;100
764;42.8591;32.6514;69.2779;43.3945;69.2779;42.8677;43.4;100
765;43.4;34.4892;69.2779;43.4;69.2779;43.4;43.4;100
766;43.4;36.4329;69.2779;43.4;69.2779;43.4;43.4;100
767;43.4;38.5079;69.2779;43.4;69.2779;43.4;43.4;100
768;43.4;40.7012;69.2779;43.4;69.2779;43.4;43.4;100
769;43.4;42.6129;69.2779;43.4;69.2779;43.4;43.4;100
770;43.4;43.4;69.2779;43.4;69.2779;43.4;43.4;100
771;43.4;43.4;69.2779;43.4;69.2779;43.4;43.4;100
772;43.045;43.4;69.2779;41.7626;69.2779;43.049;43.4;100
773;40.8899;43.4;69.2779;38.3832;69.2779;40.898;43.4;100
774;37.2899;43.4;69.2779;34.8992;69.2779;37.298;43.4;100
775;33.6899;43.4;69.2779;31.4152;69.2779;33.698;43.4;100
776;30.0899;42.1492;69.2779;27.9312;69.2779;30.098;43.4;100
777;26.4899;39.0985;69.2779;24.4472;69.2779;26.498;43.4;100
778;22.8899;35.4985;69.2779;20.9631;69.2779;22.898;43.4;100
779;19.2899;31.8985;69.2779;17.4791;69.2779;19.298;43.4;100
780;15.6899;28.2985;69.2779;13.9951;69.2779;15.698;43.4;100
781;12.0899;24.6985;69.2779;10.5111;69.2779;12.098;43.4;100
782;8.4899;21.0985;69.2779;7.0684;69.2779;8.518;43.4;100
783;4.9885;17.4985;69.2779;3.7113;69.2779;5.0146;43.4;100
784;1.6435;13.8985;69.2779;1.0274;69.2779;1.6456;41.4386;100
785;0;10.2985;69.2779;0;69.2779;0;0;100
786;0;6.7458;69.2779;0;69.2779;0;0;100
787;0;3.2951;69.2779;0;69.2779;0;0;100
788;0;0.7985;69.2779;0;69.2779;0;0;100
789;0;0;69.2779;0;69.2779;0;0;100
790;0;0;69.2779;0;69.2779;0;0;100
791;0;0;69.2779;0;69.2779;0;0;100
792;0;0;69.2779;0;69.2779;0;0;100
793;0;0;69.2779;0;69.2779;0;0;100
794;0;0;69.2779;0;69.2779;0;0;100
795;0;0;69.2779;0;69.2779;0;0;100
796;0;0;69.2779;0;69.2779;0;0;100
797;0;0;69.2779;0;69.2779;0;0;100
798;0;0;69.2779;0;69.2779;0;0;100
799;0;0;69.2779;0;69.2779;0;0;100
800;0;0;69.2779;0;69.2779;0;0;100
801;0;0;69.2779;0;69.2779;0;0;100
802;0;0;69.2779;0;69.2779;0;0;100
803;0;0;69.2779;0;69.2779;0;0;100
804;0;0;69.2779;0;69.2779;0;0;100
805;0;0;69.2779;0;69.2779;0;0;100
806;0.0578;0;69.2779;0.6836;69.2779;0.0813;0.8451;100
807;1.9155;0;69.2779;3.1671;69.2779;1.9627;18.7;100
808;5.5155;0;69.2779;6.7671;69.2779;5.5627;18.7;100
809;9.1155;0;69.2779;10.3671;69.2779;9.1627;18.7;100
810;12.7155;0.9535;69.2779;13.9671;69.2779;12.7627;18.7;100
811;16.3155;3.707;69.2779;17.1486;69.2779;16.3627;18.7;100
812;18.4078;7.307;69.2779;18.615;69.2779;18.4313;18.7;100
813;18.7;10.907;69.2779;18.7;69.2779;18.7;18.7;100
814;18.7;14.5033;69.2779;18.7036;69.2779;18.7;18.7;100
815;19.5267;17.487;69.2779;20.3333;69.2779;19.5701;28.3853;100
816;22.1534;18.6872;69.2779;23.7593;69.2779;22.2402;33.2;100
817;25.725;18.7;69.2779;27.3194;69.2779;25.828;33.2;100
818;29.2099;18.8162;69.2779;30.765;69.2779;29.2865;33.2;100
819;32.0616;20.1106;69.2779;32.8252;69.2779;32.0786;33.2;100
820;33.2;22.6242;69.2779;33.2;69.2779;33.2;33.2;100
821;33.2;25.1968;69.2779;32.8221;69.2779;33.2;33.2;100
822;31.7271;27.8527;69.2779;30.6441;69.2779;31.696;33.2;100
823;28.4668;30.5361;69.2779;27.3221;69.2779;28.4054;33.2;100
824;26.5511;32.5004;69.2779;26.8327;69.2779;26.554;31.9665;100
825;28.1197;32.9487;69.2779;29.5739;69.2779;28.1935;47.1;100
826;31.4828;30.8974;69.2779;32.9044;69.2779;31.5621;47.1;100
827;34.7187;27.5697;69.2779;36.0611;69.2779;34.7944;47.1;100
828;37.7789;26.3736;69.2779;39.0528;69.2779;37.8507;47.1;100
829;40.6837;28.3479;69.2779;41.8928;69.2779;40.7517;47.1;100
830;43.441;31.5386;69.2779;44.5886;69.2779;43.5049;47.1;100
831;45.9418;34.5729;69.2779;46.5007;69.2779;45.9728;47.1;100
832;47.1;37.5547;69.2779;47.1;69.2779;47.1;47.1;100
833;47.1;40.47;69.2779;47.1;69.2779;47.1;47.1;100
834;47.1;43.2375;69.2779;47.1;69.2779;47.1;47.1;100
835;47.1;45.7151;69.2779;47.1;69.2779;47.1;47.1;100
836;47.1;46.9724;69.2779;47.1;69.2779;47.1;47.1;100
837;47.1;47.1;69.2779;47.1;69.2779;47.1;47.1;100
838;47.1;47.1;69.2779;47.1;69.2779;47.1;47.1;100
839;47.1;47.1;69.2779;47.1;69.2779;47.1;47.1;100
840;47.0664;47.1;69.2779;46.3798;69.2779;47.0361;47.1;100
841;45.2852;47.1;69.2779;43.9075;69.2779;45.2239;47.1;100
842;41.7902;47.1;69.2779;40.4034;69.2779;41.7275;47.1;100
843;38.2952;47.1;69.2779;36.8993;69.2779;38.231;47.1;100
844;34.8003;47.1;69.2779;33.3952;69.2779;34.7346;47.1;100
845;31.3053;45.4844;69.2779;29.8911;69.2779;31.2382;47.1;100
846;27.8103;42.0688;69.2779;26.387;69.2779;27.7417;47.1;100
847;24.3153;38.4688;69.2779;22.8829;69.2779;24.2453;47.1;100
848;20.8203;34.8688;69.2779;19.3788;69.2779;20.7488;47.1;100
849;17.3254;31.2688;69.2779;15.8747;69.2779;17.2524;47.1;100
850;13.8304;27.6688;69.2779;12.3706;69.2779;13.756;47.1;100
851;10.3354;24.0688;69.2779;8.8665;69.2779;10.2595;47.1;100
852;6.8684;20.4688;69.2779;5.4451;69.2779;6.8113;47.1;100
853;3.518;16.8688;69.2779;2.1126;69.2779;3.4491;47.1;100
854;0.9436;13.2688;69.2779;0.2247;69.2779;0.8935;25.3186;100
855;0;9.6688;69.2779;0;69.2779;0;0;100
856;0;6.1342;69.2779;0;69.2779;0;0;100
857;0;2.7008;69.2779;0;69.2779;0;0;100
858;0;0.5009;69.2779;0;69.2779;0;0;100
859;0;0;69.2779;0;69.2779;0;0;100
860;0;0;69.2779;0;69.2779;0;0;100
861;0;0;69.2779;0;69.2779;0;0;100
862;0;0;69.2779;0;69.2779;0;0;100
863;0;0;69.2779;0;69.2779;0;0;100
864;0;0;69.2779;0;69.2779;0;0;100
865;0;0;69.2779;0;69.2779;0;0;100
866;0;0;69.2779;0;69.2779;0;0;100
867;0;0;69.2779;0;69.2779;0;0;100
868;0;0;69.2779;0;69.2779;0;0;100
869;0;0;69.2779;0;69.2779;0;0;100
870;0;0;69.2779;0;69.2779;0;0;100
871;0;0;69.2779;0;69.2779;0;0;100
872;0;0;69.2779;0;69.2779;0;0;100
873;0;0;69.2779;0;69.2779;0;0;100
874;0;0;69.2779;0;69.2779;0;0;100
875;0;0;69.2779;0;69.2779;0;0;100
876;0;0;69.2779;0;69.2779;0;0;100
877;0.3985;0;69.2779;1.1968;69.2779;0.4724;11.9415;100
878;2.597;0;69.2779;4.1936;69.2779;2.7448;45.5;100
879;6.197;0;69.2779;7.7936;69.2779;6.3448;45.5;100
880;9.797;0;69.2779;11.3936;69.2779;9.9448;45.5;100
881;13.397;0.9092;69.2779;14.9936;69.2779;13.5448;45.5;100
882;16.997;3.6185;69.2779;18.5936;69.2779;17.1448;45.5;100
883;20.597;7.2185;69.2779;22.1936;69.2779;20.7448;45.5;100
884;24.197;10.8185;69.2779;25.7816;69.2779;24.3448;45.5;100
885;27.7474;14.4185;69.2779;29.2809;69.2779;27.8921;45.5;100
886;31.1316;18.0185;69.2779;32.6268;69.2779;31.2171;45.5;100
887;34.1404;21.5833;69.2779;35.8026;69.2779;34.2106;45.5;100
888;36.9729;24.8576;69.2779;38.8067;69.2779;37.0982;45.5;100
889;39.866;27.7711;69.2779;41.6586;69.2779;40.002;45.5;100
890;42.6643;30.2666;69.2779;44.1865;69.2779;42.7935;45.5;100
891;44.7635;32.268;69.2779;45.4128;69.2779;44.8265;45.5;100
892;45.5;34.1507;69.2779;45.5;69.2779;45.5;45.5;100
893;45.5;36.155;69.2779;45.5;69.2779;45.5;45.5;100
894;45.5;38.2732;69.2779;45.5;69.2779;45.5;45.5;100
895;45.5;40.4873;69.2779;45.5;69.2779;45.5;45.5;100
896;45.5;42.7889;69.2779;45.5;69.2779;45.5;45.5;100
897;45.5;44.7315;69.2779;45.5;69.2779;45.5;45.5;100
898;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
899;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
900;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
901;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
902;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
903;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
904;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
905;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
906;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
907;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
908;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
909;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
910;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
911;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
912;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
913;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
914;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
915;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
916;45.5;45.5;69.2779;45.5;69.2779;45.5;45.5;100
917;45.5;45.5;69.2779;45.1843;69.2779;45.5;45.5;100
918;44.2148;45.5;69.2779;43.1094;69.2779;44.144;45.5;100
919;41.1831;45.5;69.2779;39.5908;69.2779;41.0418;45.5;100
920;37.6904;45.5;69.2779;36.0722;69.2779;37.5492;45.5;100
921;34.1976;45.5;69.2779;32.5536;69.2779;34.0567;45.5;100
922;30.7048;45.0865;69.2779;29.0351;69.2779;30.5641;45.5;100
923;27.212;42.873;69.2779;25.5165;69.2779;27.0716;45.5;100
924;23.7193;39.273;69.2779;21.9979;69.2779;23.579;45.5;100
925;20.2265;35.673;69.2779;18.4793;69.2779;20.0865;45.5;100
926;16.7337;32.073;69.2779;14.9608;69.2779;16.5939;45.5;100
927;13.2409;28.473;69.2779;11.4422;69.2779;13.1014;45.5;100
928;9.7482;24.873;69.2779;7.9422;69.2779;9.6088;45.5;100
929;6.3068;21.273;69.2779;4.5311;69.2779;6.1819;45.5;100
930;2.9738;17.673;69.2779;1.4304;69.2779;2.8352;45.5;100
931;0.6679;14.073;69.2779;0;69.2779;0.5846;15.9663;100
932;0;10.473;69.2779;0;69.2779;0;0;100
933;0;6.9197;69.2779;0;69.2779;0;0;100
934;0;3.4603;69.2779;0;69.2779;0;0;100
935;0;0.8771;69.2779;0;69.2779;0;0;100
936;0;0;69.2779;0;69.2779;0;0;100
937;0;0;69.2779;0;69.2779;0;0;100
938;0;0;69.2779;0;69.2779;0;0;100
939;0;0;69.2779;0;69.2779;0;0;100
940;0;0;69.2779;0;69.2779;0;0;100
941;0.7061;0;69.2779;1.6986;69.2779;0.8084;23.1282;100
942;3.2121;0;69.2779;5.1973;69.2779;3.4167;51.5;100
943;6.8121;0;69.2779;8.7973;69.2779;7.0167;51.5;100
944;10.4121;0;69.2779;12.3973;69.2779;10.6167;51.5;100
945;14.0121;0.5147;69.2779;15.9973;69.2779;14.2054;51.5;100
946;17.6121;2.8294;69.2779;19.5973;69.2779;17.757;51.5;100
947;21.2121;6.4294;69.2779;23.1973;69.2779;21.277;51.5;100
948;24.6651;10.0294;69.2779;26.7691;69.2779;24.6461;51.5;100
