Time;Urban delivery, 3.5t;Regional delivery, 3.5t;Long haul, 3.5t;Urban delivery, 7.5t;Regional delivery, 7.5t;Long haul, 7.5t;Urban delivery, 18t;Regional delivery, 18t;Long haul, 18t;Urban delivery, 26t;Regional delivery, 26t;Long haul, 26t;Urban delivery, 32t;Regional delivery, 32t;Long haul, 32t;Urban delivery, 40t;Regional delivery, 40t;Long haul, 40t;Urban delivery, 60t;Regional delivery, 60t;Long haul, 60t
197;15;50;60;15;48;60;15;48.9073;49.5491;15;49.5819;42.0544;15;47.8269;50.8248;15;46.2137;45.9041;15;47.2;45.8
198;15;47;60;15;44;60;15;48.7647;49.3355;15;49.049;41.2964;15;47.9285;50.6974;15;46.0863;45.3858;15;47.6;45.3
199;15;43;60;15;41;60;15;48.7006;49.2228;15;48.6231;40.57;15;48.1173;50.6819;15;46.0159;44.8707;15;47.9;44.7
200;15;40;60;15;38;60;15;48.7199;49.2417;15;48.2792;39.8501;15;48.3875;50.7988;15;46.0135;44.3558;15;48.3;44
201;15;38;60;15;38;60;15;48.829;49.3824;15;47.9824;39.1312;15;48.2718;51.0327;15;46.0892;43.841;15;48.6;43.3
202;15;38;60;15;38;60;15;49.0224;49.6296;15;47.7324;38.4132;15;46.2022;51.3824;15;46.2458;43.3262;15;49.1;42.5
203;15;38;60;15;38;60;15;49.17;49.9864;15;47.5418;37.704;15;42.6022;51.8416;15;46.4861;42.8191;15;49.6;41.7
204;13;38;60;13;38;60;15;47.4018;50.4446;15;47.4049;37.0155;15;39.4011;52.4069;15;46.8093;42.3564;15;50.2;40.9
205;10;38;60;9;38;60;15;43.8018;50.998;15;47.3298;35.6204;15;38;53.0715;15;47.2014;41.9859;15;50.3;40
206;6;38;60;6;38;60;13.3175;40.2232;51.6402;15;47.3279;33.3392;14.0155;38;53.8259;15;46.3917;41.7284;15;49.9;39.1
207;3;38;60;2;38;60;9.835;38.2223;52.3662;15;47.405;32.0003;11.2311;38;54.6746;15;43.5712;41.5807;15;49.6;38.2
208;1;38;60;0;38;60;6.3004;38;53.1865;15;47.5674;31.8699;7.6626;38;55.6259;13.6062;40.0834;41.5352;15;49.4;37.4
209;0;38;60;0;38;60;2.853;38;54.103;13.9157;47.8169;31.8398;4.1814;38;56.1539;10.4124;38.1979;41.5891;15;49.2;36.5
210;0;38;60;0;38;60;0.5701;38;55.107;11.1075;48.145;31.8114;1.2343;38;56.0749;6.8638;38;41.7425;15;49.1;35.7
211;0;38;60;0;38;60;0;38;56.1895;7.6927;48.0393;31.7845;0;38;56.4432;3.4025;38;41.9953;15;49;34.9
212;0;38;60;0;37;60;0;38;57.3156;4.3506;45.9512;31.7716;0;38;57.4712;0.8449;38;42.3451;15;49;34.1
213;0;36;60;0;34;60;0;38;58.4146;1.3497;42.3512;31.8025;0;38;58.5928;0;38;42.7906;15;49;33.3
214;0;33;60;0;31;60;0;38;59.4232;0;39.2756;31.901;0;38;59.2465;0;38;43.3295;13.7;49.1;32.6
215;0;29;60;0;27;60;0;38;59.5143;0;38;32.0727;0;38;59.2322;0;38;43.9645;10.7;49.3;31.8
216;0;25;60;0;24;60;0;38;58.7661;0;38;32.3131;0;37.6328;59.4262;0;38;44.7044;7.1;49.7;31
217;0;22;60;0;21;60;0;38;58.8224;0;38;32.6169;0;35.4657;59.8616;0;38;45.5572;3.7;50;30.2
218;0;20;60;0;20;60;0;38;59.621;0;38;32.9789;0;31.8657;60;0;38;46.5191;1;49.3;29.5
219;0;20;60;0;20;60;0;36.4277;60;0;38;33.3957;0;28.2657;60;0;38;47.5801;0;46.5;28.7
220;0;20;60;0;20;60;0;33.0553;60;0;38;33.8655;0;24.6657;60;0;38;48.7312;0;42.9;27.6
221;0;20;60;0;20;60;0;29.4553;60;0;38;34.3869;0;21.4328;60;0;36.4221;49.9174;0;39.7;26
222;0;20;60;0;20;60;0;25.8553;60;0;38;34.9582;0;20;59.9961;0;33.0442;51.0812;0;38.1;24.9
223;0;20;60;0;20;60;0;22.3958;60;0;38;35.5752;0;20;59.9373;0;29.4442;52.2136;0;38;24.5
224;0;20;59;0;20;58;0;20.3682;59.9881;0;38;36.2322;0;20;59.7471;0;25.8442;53.3153;0;38;24.2
225;0;20;58;0;20;56;0;20;59.8992;0;38;36.9195;0;20;59.3976;0;22.3866;54.3869;0;38;23.9
226;0;20;55;0;20;53;0;20;59.6663;0;37.5109;37.6261;0;20;58.8862;0;20.3645;55.4122;0;38;23.6
227;0;20;52;0;20;50;0;20;59.267;0;35.2218;38.3525;0;20;58.1905;0;20;56.3459;0;38;23.3
228;1;20;49;2;20;46;0;20;58.7048;0;31.6218;38.3553;0;20;56.6269;0;20;57.1665;0;38;23
229;4;20;45;5;20;43;0;20;58.0102;0;28.0218;37.5152;0;20;54.9722;0;20;57.871;0;38;22.8
230;8;20;42;8;20;39;1.2008;20;57.2245;0;24.4218;37.2561;0.5028;20;54.1207;0;20;58.4441;0;38;22.6
231;11;20;38;12;20;36;4.0419;20;56.375;0;21.3109;37.9031;2.8056;20;53.3864;0;20;58.8753;0;38;22.5
232;15;20;35;15;20;33;7.4821;20;55.4651;0;20;38.831;6.4056;20;52.6296;0.9121;20;59.147;0;38;22.5
233;16;20;31;16;20;29;10.3213;20;53.6185;0.2078;20;39.8537;8.067;20;51.8412;3.6242;20;59.2527;0;38;22.5
234;15;19;28;16;18;26;10.9342;20;50.8662;1.6691;20;40.909;9.302;20;51.034;6.9972;20;59.1943;0;36.4;22.6
235;16;17;24;17;15;22;10.7481;20;49.3628;4.2269;20;41.957;12.4755;20;50.2556;8.3043;20;58.972;0;33;22.7
236;20;13;21;21;11;19;12.6522;20;49.0858;7.2085;20;42.9856;14.912;20;49.5711;9.6153;20;58.5975;0;29.4;22.9
237;22;10;18;23;8;15;16.116;20;48.8569;10.6657;20;43.9909;15.9528;20;49.0196;12.9922;20;58.0717;0;25.8;23.1
238;23;6;14;23;4;12;19.716;20;48.7632;12.5437;20;44.973;17.9363;18.9998;48.6101;14.9421;20;57.4085;0.8;22.3;23.4
239;23;3;11;23;1;9;22.044;20;48.8091;12.2457;20;45.932;21.0467;16.1997;48.3393;15.9529;20;56.6586;3.4;20.3;23.8
240;23;1;7;23;0;5;22.1687;19.5947;47.6555;12.9092;20;46.8455;22.2887;12.5997;46.5184;18.4975;20;55.8568;6.9;20;24.2
241;23;0;4;23;0;2;22.3795;17.3893;44.6445;15.3617;20;47.6737;22.4997;8.9997;43.0495;21.1157;20;55.0116;8.2;20;24.7
242;23;0;1;23;0;0;22.9967;13.7893;41.0501;18.1536;20;48.4047;23;5.4829;39.5466;22.0413;19.5891;54.1448;9.4;20;25.2
243;23;0;0;23;0;0;23;10.1893;37.4557;20.7882;20;49.0426;22.7845;2.074;36.0437;22.5162;17.3782;53.2736;10.6;20;25.8
244;23;0;0;23;0;0;23;6.6369;33.8613;21.8118;20;49.5737;22.5842;0.191;32.5408;23;13.7782;52.4171;11.8;20;26.4
245;23;0;0;23;0;0;23;3.1923;30.2669;21.2387;20;49.9875;22.7998;0;29.0379;22.7063;10.1782;51.6296;13.6;20;27.1
246;23;0;0;23;0;0;23;0.7501;26.6725;21.5541;20;50.2774;23;0;25.535;22.6441;6.6261;50.9789;14.4;20;27.9
247;23;0;0;23;0;0;23;0;23.0781;22.6151;20;50.4318;23;0;22.0321;22.9378;3.1819;49.5013;16.2;20;28.7
248;23;0;0;23;0;0;23;0;19.4837;23;18.8779;50.4487;23;0;18.5292;22.7431;0.7449;47.1437;17.6;20;29.6
249;23;0;0;23;0;0;23;0;15.8893;23;15.9558;50.3244;23;0;15.0263;22.5915;0;44.8926;18.1;20;30.5
250;23;0;0;23;0;0;23;0;12.2949;23;12.3558;50.0657;23;0;11.5235;22.8484;0;42.7798;19.7;20;31.5
251;22;0;0;22;0;0;23;0;8.7177;23;8.7558;49.6792;23;0;8.0206;23;0;40.7906;21.4;20;32.4
252;20;0;0;19;0;0;23;0;5.2151;23;5.2463;49.1654;23;0;4.6234;23;0;38.4189;21.9;20;33.4
253;16;0;0;15;0;0;23;0;1.7698;23;1.8447;48.5344;23;0;1.4889;23;0;35.265;22.3;20;33.5
254;13;0;0;12;0;0;21.9145;0;0.0235;23;0.0763;47.7954;22.4044;0;0;23;0;31.7719;22.9;20;33.5
255;9;0;0;9;0;0;19.029;0;0;23;0;46.9844;20.0088;0;0;23;0;28.2788;22.8;19.6;34.2
256;6;0;0;5;0;0;15.429;0;0;23;0;46.137;16.4088;0;0;22.1915;0;24.7857;22.6;17.3;35.2
257;3;0;0;2;0;0;11.829;0;0;23;0;45.2564;12.8088;0;0;19.5829;0;21.2926;22.8;13.7;36.2
258;1;0;0;0;0;0;8.2542;0;0;22.0897;0;44.3465;9.213;0;0;15.9829;0;17.7995;22.8;10.1;37.2
259;0;0;0;0;0;0;4.7566;0;0;19.3795;0;43.4264;5.6944;0;0;12.3829;0;14.3064;22.6;6.6;38.2
260;0;0;0;0;0;0;1.5169;0;0;15.7795;0;42.5056;2.2488;0;0;8.7963;0;10.8133;22.7;3.1;39.2
261;0;0;0;0;0;0;0;0;0;12.1795;0;41.5929;0.263;0;0;5.2868;0;7.3334;22.9;0.7;40.1
262;0;0;0;0;0;0;0;0;0;8.5972;0;40.7113;0;0;0;1.8412;0;3.9685;23;0;41
263;0;0;0;0;0;0;0;0;0;5.0921;0;39.9016;0;0;0;0.0592;0;1.1684;23;0;41.9
264;0;0;0;0;0;0;0;0;0;1.6846;0;39.1985;0;0;0;0;0;0;21.2;0;42.7
265;0;0;0;0;0;0;0;0;0;0;0;38.6054;0;0;0;0;0;0;17.6;0;43.3
266;0;0;0;0;0;0;0;0;0;0;0;38.1208;0;0;0;0;0;0;14;0;43.9
267;0;0;0;0;0;0;0;0;0;0;0;37.7436;0;0;0;0;0;0;10.4;0;44.4
268;0;0;0;0;0;0;0;0;0;0;0;37.4728;0;0;0;0;0;0;6.9;0;44.9
269;0;0;0;0;0;0;0;0;0;0;0;37.3077;0;0;0;0;0;0;3.4;0;45.2
270;0;1;0;0;3;0;0;0;0;0;0;37.2479;0;0;0;0;0;0;0.9;0;45.3
271;0;4;0;0;6;0;0;0;0;0;0;37.2935;0;0;0;0;0;0;0;0;45.4
272;0;8;0;0;10;0;0;0;0;0;0;35.897;0;0;0;0;0;0;0;0;45.3
273;0;11;0;0;13;0;0;0;0;0;0;32.6659;0;0;0;0;0;0;0;0;45.1
274;0;15;0;0;16;0;0;0;0;0;0;29.0948;0;1.5968;0;0;0;0;0;0;44.8
275;0;17;0;0;17;0;0;0;0;0;0;25.5238;0;4.9937;0;0;0;0;0;0;44.4
276;0;17;0;0;18;0;0;1.002;0;0;0;21.9528;0;7.7771;0;0;0;0;0;0;43.8
277;0;18;0;0;21;0;0;3.7269;0;0;0;18.3817;0;9.5012;0;0;0;0;0;0;43.2
278;1;22;0;2;24;0;0;7.2499;0;0;0;14.8107;0;12.0418;0;0;1.0076;0;0;0;42.5
279;4;25;0;5;28;0;0;9.6546;0;0;0;11.2397;0;15.3852;0;0;3.8151;0;0;0;41.7
280;8;29;0;9;29;0;0.2151;10.3476;0;0;0;7.702;0;17.2155;0;0;7.152;0;0;0;40.8
281;11;30;0;12;29;0;2.2239;11.7186;0;0;0;4.2454;1.5252;19.1564;0;0;9.0252;0;0;0;39.9
282;15;30;0;16;31;0;5.6929;14.8013;0;0;0;1.2704;4.8505;22.6104;0;0;11.0675;0;0;0;39
283;16;31;0;17;34;0;8.6443;18.4013;0;0;0;0;7.5444;24.8969;0;1.7382;14.5735;0;0;0;38.1
284;16;35;0;16;37;0;9.6723;21.3273;0;0.0289;1.5871;0;9.01;26.3251;0;5.2763;16.7654;0;0;0;37.1
285;17;38;0;18;40;0;9.6469;22.5047;0;1.4377;4.7792;0;11.3774;28.9226;0;7.7339;18.5304;0;0;0;36.2
286;20;41;0;22;43;0;11.6207;23.2837;0;4.2607;8.1795;0;14.766;31.7046;0;9.1123;21.034;0;0;0;35.3
287;24;43;0;26;45;0;15.1716;25.6844;0;7.4536;10.7649;0;16.3035;33.095;0;11.6333;22.6869;0;0;0;34.3
288;27;46;0;28;46;0;18.7716;29.0221;0;10.7523;11.6622;0;17.7905;34.557;0;14.7938;24.8035;0;0;0;33.3
289;29;47;0;29;47;0;21.4537;32.2351;0;12.0747;12.7721;0;21.133;37.1453;0;16.2763;27.9563;0;0;0;32.4
290;28;47;0;30;48;0;22.1386;35.2132;0;11.8409;15.5306;0;23.3511;39.9079;0;18.0549;29.5671;0;0.9;0;31.6
291;30;48;0;32;50;0;22.6141;37.2582;0;13.4318;19.0343;0;24.4502;42.1081;0;20.9037;30.6643;0;3.6;1;30.9
292;33;50;0;35;53;0;24.807;37.8428;0;16.6308;21.9487;0;26.6403;43.2288;0;22.277;33.0265;0;7;3.8;30.3
293;36;53;0;38;55;0;27.9113;38.3961;0;19.7084;23.1857;0;29.7688;44.5569;0;23.8562;34.971;0;8.5;7.1;29.7
294;39;55;0;41;57;0;31.0019;40.1298;0;22.0787;23.6175;0;32.4904;46.7824;0;26.7404;35.9758;0;9;8.9;29.2
295;42;57;0;44;59;0;33.9222;42.4808;0;22.8188;25.1667;0;33.7647;49.1629;0;28.3307;37.4371;0;10.2;10.8;28.9
296;45;59;0;46;61;0;36.6527;44.8754;0;22.8636;27.5687;0;35.0863;51.4865;0;29.277;39.6581;0;12.4;14;28.6
297;46;61;0;46;62;0;38.4391;47.2348;0;24.1175;29.9525;0;37.6087;53.2871;0;31.3947;41.8659;0;13.8;16.2;28.3
298;47;62;0;47;64;0;38.8909;49.5398;0;26.2984;32.2294;0;40.3577;54.3478;0;33.4147;43.051;0;15.2;17.7;28.2
299;47;64;0;48;66;0;39.6122;51.7877;0;28.5444;34.3839;0;42.6516;55.7058;0;34.4281;43.9429;0;16.8;20.2;28.1
300;48;66;0;48;68;0;41.5992;53.9651;0;30.7515;36.4169;0;43.9213;57.6433;0;35.7311;45.7148;0;17.7;21.9;28.1
301;47;68;0;46;69;0;44.1357;55.947;0;32.887;37.9664;0;45.4098;59.0131;0;37.9492;47.7422;0;19.7;23;28.2
302;44;69;1;42;69;2;46.5408;57.0508;0;34.9523;38.5462;0;47.2732;60.2617;0;40.3417;49.8145;0;21.7;25.1;28.4
303;40;69;3;38;69;5;47.8285;57.5917;0;36.9499;38.9003;0;48;62.0134;0;42.2823;51.8936;0;22.6;26.9;28.4
304;37;69;7;35;69;9;47.7419;58.8825;0;38.0734;40.1006;0;47.332;63.606;0;43.4759;53.8984;0;23.7;27.8;26.5
305;34;70;10;33;69;12;45.6838;60.7269;0;38.323;41.8763;0;44.864;64.8431;0;45.0009;55.206;0;25.8;29;22.9
306;32;71;14;32;68;15;42.0838;62.5308;0;39.2553;43.6955;0;41.264;66.1274;0;47.0246;56.4483;0;26.9;30.9;19.3
307;32;69;16;32;67;16;38.4838;64.3308;0;41.1024;45.5057;0;37.664;67.0848;0;46.8999;58.3035;0;27.6;32.8;15.7
308;32;68;16;32;66;16;34.9168;66.1308;0;43.1839;47.308;0;34.1094;67.3044;0;44.0153;59.9205;0;29.1;33.7;12.1
309;32;66;16;32;66;17;32.5749;67.7782;0;45.307;49.0958;0;32.1774;67.475;0;40.4153;61.3101;0;31;34.4;8.5
310;34;66;18;31;66;21;32;68.5256;0;46.1102;50.8967;0;32;67.5462;0;36.8153;62.9384;0;32.8;35.8;5.1
311;37;66;22;31;66;24;32;68.5256;0;44.0495;52.7486;0;32;67.2291;0;33.5077;64.7159;0;33.9;37.4;1.7
312;38;66;26;33;66;27;32;68.4738;0;40.4495;54.6777;0;32;66.6753;0;32;66.3812;0;34.7;39.1;0
313;38;66;29;36;66;28;31.9606;68.1772;0;36.8495;56.3782;0;31.9538;65.902;0.1678;32;67.425;0;36.2;40.9;0
314;38;66;29;38;66;28;31.7797;67.5853;1.7754;33.5248;57.555;0;31.7773;65.2576;2.1356;32;67.6951;0;38.1;42.5;0
315;38;66;29;38;66;30;31.1123;66.7771;5.1783;32;58.7165;0;32.345;64.7687;5.7356;32.0055;67.6466;0;40.1;43.4;0
316;38;66;31;38;66;33;29.9507;65.9579;8.6058;32;60.3208;0;33.8031;64.4177;7.7551;31.8074;67.4383;0;42.1;44.2;0
317;38;66;34;38;66;36;29.5304;65.6;10.6807;32;62.1277;0;35.2729;64.6465;8.89;31.6207;67.0334;0;43.4;45.6;0
318;38;66;37;38;66;39;30.1225;65.6;10.4644;32.0062;63.8628;0;36.6463;65.2545;11.6054;32.1367;66.3989;0;44.1;47.2;0
319;37;66;40;37;66;42;29.7264;65.6;10.8435;31.9479;65.4177;0;37.6549;65.5831;14.4456;33.1229;65.6658;0;42.6;48.9;0
320;34;66;43;34;66;45;28.0883;65.6;13.4009;31.3771;66.7645;0;38;65.6;15.6732;34.0426;65.2208;0;39;50.6;0
321;31;66;45;31;66;47;28.1094;65.6;16.8881;30.9248;67.6568;0;38;65.6;17.6121;34.8638;64.8024;0;35.5;52.5;0
322;30;66;46;30;66;48;29.8669;65.6;20.4609;31.4671;67.8618;0;38;65.6;20.2537;35.6155;64.4454;0;32.8;54.5;0
323;30;66;46;30;66;48;31.5647;65.6;22.231;32.3542;67.5655;0;36.4076;65.5996;21.4235;36.3359;64.6328;0.5109;32;56;0
324;30;66;46;30;66;49;33.1807;65.6;21.8884;33.0838;66.978;0;33.0153;65.5769;23.3683;37.0663;65.1082;2.8184;32;57.4;0
325;30;66;49;30;66;51;34.4557;65.6;22.7339;33.6982;66.1672;0;30.3769;65.498;26.7252;37.7198;65.4853;6.4106;32;59.3;0
326;30;66;51;30;66;53;33.1616;65.6;25.3331;34.2382;65.6538;0;29.2548;65.4134;28.1386;36.4864;65.6;7.9997;32;61;0
327;30;66;53;30;66;55;30.5408;65.5991;28.1702;34.7436;65.6;0;28.6246;65.4568;28.9263;33.1727;65.6;8.944;32;62.6;0
328;30;66;55;30;66;57;29.7;65.592;30.9268;35.2523;65.6;0;28.4297;65.4916;31.3813;30.3879;65.573;11.879;31.6;64;0
329;30;66;57;30;66;59;29.7;65.5929;33.4919;35.7752;65.6;0;28.8066;65.1535;33.2426;29.5515;65.4398;14.2994;31.4;65.2;0
330;30;66;59;30;66;60;29.7;65.6;35.861;34.6524;65.6;0;29.2798;64.9704;33.9056;29.7;65.1628;15.3146;31.6;66.3;0
331;30;66;60;30;66;60;29.7;65.6;37.4201;31.4878;65.6;0;29.6137;65.2983;35.1173;29.7;64.8153;17.3627;31.7;67.1;0
332;30;66;60;30;66;60;29.7;65.6;37.5195;29.7046;65.6;0;29.7;65.5539;37.2646;29.7;64.5433;20.4752;31.8;67.3;0
333;30;66;60;30;66;60;29.7;65.6;37.4151;29.7;65.6;0;29.7;65.6;39.488;29.7;64.4871;21.7155;31.8;66.8;0
334;30;66;60;30;65;60;29.7;65.6;38.4751;29.7;65.5935;0;29.7;65.6;41.6374;29.7;64.7091;22.6939;31.8;66.1;0
335;30;67;60;30;63;60;29.7;65.6;40.2284;29.7;65.4994;0;29.7;65.5962;42.965;29.7;65.1761;25.2707;31.7;65.6;0
336;30;68;60;30;62;60;29.7;65.6;42.0899;29.7;65.2342;0;29.7;65.1813;43.4717;29.7;65.5302;26.9134;31.7;65.5;0
337;30;68;60;30;64;60;29.7;65.6;44.012;29.7;64.8343;0;29.7;64.4481;44.5864;29.7;65.6;27.5585;31.8;65.6;0
338;30;68;60;30;66;60;29.7;65.6;45.974;29.7;64.4176;0;29.7;64.0299;46.5008;29.7;65.6;29.0372;31.9;65.6;0
339;30;68;60;30;67;60;29.7;65.6;47.9879;29.7;64.1379;0;29.7;63.8039;48.6426;29.7;65.6;31.2307;31.2;65.6;0
340;30;68;60;30;68;60;29.7;65.5993;50.0829;29.7;64.1121;0;29.7;63.4932;50.8923;29.7;65.6;33.1059;29.8;65.6;0
341;30;68;60;30;68;60;29.7;65.5596;52.2532;29.7;64.3637;0;29.7;63.1161;52.5447;29.7;65.5976;33.7403;29.2;65.6;0
342;30;68;60;30;68;60;29.7;65.4116;54.3719;29.7;64.8195;0.2711;29.7;62.7504;53.6573;29.7;65.549;34.2804;29.4;65.6;0
343;30;68;60;30;68;60;29.7;65.1613;55.6289;29.7;65.3229;1.7385;29.7;62.4911;55.2825;29.7;65.3691;35.8064;29.6;65.5;0
344;30;68;60;30;68;60;29.7;64.8873;56.1906;29.7;65.5811;4.1828;29.7;62.4072;57.1826;29.7;65.0132;37.5403;29.7;65.3;0
345;30;68;60;30;68;60;29.7;64.6874;57.4555;29.7;65.6;7.0433;29.7;62.5127;58.3197;29.7;64.4967;39.2853;29.7;64.8;0
346;30;68;60;30;68;60;29.7;64.646;58.8592;29.7;65.6;10.4344;29.7;62.7849;58.7199;29.7;63.8785;41.0312;29.7;64.3;0
347;30;68;60;30;68;60;29.7;64.8006;59.4092;29.7;65.6;12.1658;29.7;63.1778;59.0196;29.7;63.2409;42.5044;29.7;63.8;0
348;30;68;60;30;68;60;29.7;65.1379;59.6494;29.7;65.5731;11.6912;29.7;63.6368;59.4395;29.7;62.6782;43.1384;29.7;63.4;0
349;30;68;60;30;68;60;29.7;65.6043;59.8029;29.7;65.4334;12.3702;29.7;64.1382;59.7932;29.7;62.2751;43.8739;29.7;63.3;0
350;30;68;60;30;68;60;29.7;66.1388;59.8029;29.7;65.1122;14.857;29.7;64.6984;59.8894;29.7;62.0631;45.4886;29.7;63.5;0
351;30;68;60;30;68;60;29.7;66.7122;59.8029;29.7;64.6159;17.6731;29.7;65.3319;59.8894;29.7;62.0287;47.4193;29.7;63.9;0
352;30;68;60;30;68;60;29.7;67.3359;59.8029;29.7;63.9828;20.3956;29.7;66.0476;59.8894;29.3774;62.1332;49.5101;29.7;64.3;0
353;30;68;60;30;68;60;29.7;67.8313;59.8029;29.7;63.2809;22.1805;29.7;66.85;59.8894;28.7014;62.3209;51.6995;29.7;64.7;0
354;30;68;60;30;68;60;29.7;68;59.8029;29.7;62.5986;22.3757;29.7;67.631;59.8894;28.4238;62.5581;53.2737;29.7;65;0
355;30;68;60;30;67;60;29.7;68;59.8029;29.7;62.0297;22.3316;29.7;67.7476;59.8894;28.6326;62.846;54.4832;29.7;65.2;0
356;30;67;60;30;66;60;29.7;68;59.8029;29.7;61.6414;23.4763;29.7;67.6439;59.8894;28.9137;63.1995;56.2049;29.7;65.2;0
357;30;65;60;30;65;60;29.7;68;59.8029;29.7;61.4465;25.3145;29.7;67.8842;59.8894;29.2199;63.6314;57.8524;29.7;65.1;0
358;30;65;60;30;65;60;29.7;68;59.8029;29.7;61.4214;27.2217;29.7;67.677;59.8894;29.5391;64.1468;58.6906;29.7;64.8;0
359;30;65;60;30;65;60;29.7;68;59.8029;29.7;61.5196;29.0933;29.7;67.077;59.8894;29.7;64.7394;59.1136;29.7;64.4;0
360;30;65;60;30;65;60;29.7;68;59.8029;29.7;61.6843;30.8801;29.7;66.4975;59.8894;29.7;65.3886;59.5693;29.7;63.7;0
361;30;65;60;30;65;59;29.7;67.7992;59.8029;29.7;61.8894;32.5726;29.7;65.9102;59.8894;29.7;66.0695;59.767;29.7;63;0
362;30;65;60;30;65;58;29.7;67.2201;59.8154;29.7;62.1497;34.1726;29.7;65.2801;59.8894;29.7;66.7606;59.767;29.7;62.1;0
363;30;65;60;30;65;57;29.7;66.4549;59.9108;29.7;62.4773;35.6857;29.7;64.974;59.8894;29.7;67.3834;59.767;29.7;61.3;0
364;30;65;60;30;65;56;29.7;65.6488;59.9938;29.7;62.8767;37.1054;29.7;65;59.8894;29.7;67.4477;59.767;29.7;60.7;0
365;30;65;60;30;65;55;29.7;65.1148;59.9938;29.7;63.354;38.3541;29.7;65;59.8894;29.7;66.9783;59.767;29.7;60.1;0
366;30;65;58;30;65;55;29.7;65;59.9938;29.7;63.8982;38.6682;29.7;65;59.8894;29.7;66.4636;59.767;29.7;59.8;0
367;29;65;56;32;65;55;29.7;65;59.9938;29.7;64.4897;38.2768;29.7;65;59.8894;29.7;65.9264;59.767;29.7;59.7;0
368;28;65;55;35;65;55;29.7;65;59.9938;29.7;65.1021;38.7706;29.7;65;59.8894;29.7;65.3337;59.767;29.7;59.6;0
369;29;65;55;38;65;56;29.7;65;59.9938;29.7;65.7124;40.1347;29.7;65;59.8894;29.7;64.9729;59.767;29.7;59.7;0
370;33;65;56;41;65;57;29.7;65;59.9938;29.7;66.3362;41.6612;29.7897;65;59.8894;29.7;64.9624;59.767;29.7;59.7;0
371;36;66;58;44;67;59;29.7;65;59.9938;29.7;66.9801;43.3168;29.4533;65;59.8894;29.7;65;59.767;29.7;59.9;0
372;39;67;60;45;68;60;30.0846;65;59.9938;29.7;67.1242;45.0898;29.2878;65;59.8894;29.7;65;59.767;29.7;60.1;1.8
373;42;68;60;45;68;60;31.4952;65;59.9938;29.7;66.6305;46.9639;30.304;65;59.8983;29.7209;65;59.767;29.7;60.3;5.3
374;44;68;60;45;68;60;33.4648;65;59.971;29.7;65.9782;48.9217;31.9073;65;59.8952;29.3216;65;59.8481;29.7;60.7;7.6
375;45;68;60;45;68;60;35.2897;65;59.8035;29.7;65.3196;50.9593;33.6413;65;59.7323;28.9461;65;59.9597;29.7;61.1;8.8
376;45;68;60;45;68;60;36.9947;65;59.3657;29.7;65;53.0145;35.4487;65.034;59.2943;29.4876;65;59.9903;29.7;61.6;9.8
377;45;68;60;45;68;60;38.0072;65;58.6493;30.2371;65;54.9837;37.3178;65.1223;58.5738;30.5661;65;59.9903;29.7;62.1;10.9
378;45;68;60;45;68;60;37.6594;65.1232;57.6692;31.3348;65;56.6898;39.2068;65.0896;57.5758;31.7667;65;59.9903;29.7;62.6;12.7
379;45;68;60;45;68;60;37.1562;65.7232;56.4271;32.4236;65;57.5411;41.0617;65.4102;56.3359;33.0337;65;59.9903;29.7;63.2;13.7
380;45;68;60;45;68;60;37.8872;66.7297;55.037;33.4705;65;57.8255;42.8441;66.3634;55.038;34.3608;65;59.9903;29.7;63.7;14.8
381;45;68;60;45;68;60;39.3277;67.5297;54.3415;34.5038;65;58.2583;44.3295;67.3445;54.3493;35.7469;65;59.9903;29.7;64.3;16.9
382;45;68;60;45;68;60;40.8179;67.8;54.5405;35.5337;65;58.7904;44.7879;67.7444;53.8087;37.1838;64.9944;59.9903;29.7;64.9;17.7
383;45;68;60;45;68;60;42.297;67.8;54.9525;36.561;65;59.391;44.4378;67.7383;53.2864;38.6299;64.8204;59.9903;29.7;65.4;18.7
384;45;68;60;47;68;60;43.7372;67.8;55.4802;37.5679;65;59.8066;44.5636;67.7675;53.5957;40.0345;64.9141;59.9903;29.7;65.5;20.8
385;45;68;60;48;68;60;44.7228;67.8;56.1777;38.1001;65;59.9065;44.7588;67.7675;54.4504;41.3819;65.569;59.981;29.8;65.1;21.8
386;45;68;60;48;68;60;45;67.8;57.0656;37.6889;65;59.9065;44.3437;67.7675;55.5451;42.6726;66.33;59.8488;30.1;65;22.3
387;45;68;60;48;68;60;45;67.8;58.1556;37.1524;65;59.9065;44.0957;67.7675;56.8508;43.0242;66.6351;59.4642;30.5;65;23.7
388;47;68;60;49;68;60;45;67.8;59.3389;37.4174;65;59.9065;44.2596;67.7675;58.3753;42.8615;66.5874;58.8067;30.9;65;25.1
389;49;68;60;49;68;60;45;67.8;59.964;38.1654;65.1751;59.9065;44.5298;67.7675;59.5957;43.4094;66.7711;57.8693;31.4;65;25.5
390;49;68;60;49;68;60;45.0095;67.8;60;38.9604;65.6547;59.9065;44.8653;67.7675;60;44.3163;67.188;56.6731;31.9;65;26
391;49;68;60;49;68;60;45.7034;67.8;60;39.7604;66.2892;59.9065;45.2648;67.7642;60;44.492;67.4368;55.3347;32.4;65;27.3
392;49;68;60;49;68;60;47.1205;67.8;60;40.5608;66.9847;59.9065;45.6653;67.6629;60;44.1933;67.4368;54.4138;33.1;65;28.7
