Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m
426;-0.000021;-0.003539;0.006594;0.000815;0.006594;0.000679
427;0.002404;-0.000961;0.006594;0.003266;0.006594;0.003107
428;0.005002;0.001586;0.006594;0.005865;0.006594;0.005717
429;0.007623;0.004056;0.006594;0.008467;0.006594;0.008301
430;0.010378;0.006665;0.006594;0.011345;0.006594;0.011153
431;0.013303;0.009292;0.006594;0.013966;0.006479;0.0138
432;0.015643;0.012385;0.006594;0.016303;0.005546;0.016137
433;0.017946;0.014851;0.006594;0.018403;0.005532;0.018271
434;0.019618;0.017257;0.005881;0.019929;0.005532;0.019839
435;0.021039;0.018993;0.005532;0.021256;0.005532;0.021142
436;0.021989;0.020571;0.005532;0.022089;0.005532;0.02204
437;0.022795;0.021723;0.005532;0.022968;0.006537;0.02294
438;0.023;0.022532;0.005532;0.023;0.009904;0.023
439;0.023;0.023;0.005783;0.023;0.012629;0.023
440;0.023;0.023;0.008389;0.023;0.015654;0.023
441;0.023;0.023;0.011576;0.023;0.01835;0.023
442;0.023;0.023;0.014367;0.023;0.021267;0.023
443;0.023;0.023;0.01715;0.023;0.024154;0.023
444;0.023;0.023;0.020115;0.023;0.026771;0.023
445;0.023;0.023;0.022813;0.023;0.029553;0.023
446;0.023;0.023;0.025748;0.023074;0.031984;0.023013
447;0.024364;0.023;0.028417;0.024542;0.034538;0.024435
448;0.025433;0.023659;0.030863;0.025528;0.037165;0.025465
449;0.026293;0.025168;0.033536;0.026451;0.039545;0.026342
450;0.027;0.025908;0.035979;0.027;0.04227;0.027
451;0.027624;0.026937;0.038562;0.027751;0.043437;0.027663
452;0.028;0.027288;0.041181;0.028;0.043437;0.028
453;0.028;0.027976;0.043166;0.028;0.043437;0.028
454;0.028007;0.028;0.043437;0.02801;0.043437;0.028006
455;0.028788;0.028;0.043437;0.028911;0.043437;0.028827
456;0.029;0.028434;0.043437;0.029;0.043366;0.029
457;0.029075;0.029;0.043437;0.029138;0.042511;0.029095
458;0.029825;0.029;0.043437;0.029888;0.042324;0.029844
459;0.030147;0.02954;0.042912;0.03027;0.042324;0.030185
460;0.031059;0.03;0.042324;0.03112;0.042324;0.031078
461;0.03181;0.030778;0.042324;0.031879;0.042324;0.031831
462;0.03262;0.031519;0.042324;0.032746;0.042324;0.032659
463;0.033361;0.032273;0.042324;0.033488;0.042324;0.0334
464;0.034354;0.033109;0.042324;0.034481;0.042324;0.034393
465;0.035347;0.033997;0.042324;0.035474;0.042324;0.035386
466;0.036;0.03499;0.042324;0.036;0.042324;0.036
467;0.036;0.035873;0.042324;0.036;0.042324;0.036
468;0.036;0.036;0.042324;0.036;0.042324;0.036
469;0.036;0.036;0.042324;0.036;0.042324;0.036
470;0.036;0.036;0.042324;0.036;0.042324;0.036
471;0.036;0.036;0.042324;0.036;0.042324;0.036
472;0.036;0.036;0.042324;0.036;0.042324;0.036
473;0.036;0.036;0.042324;0.036;0.042324;0.036
474;0.036;0.036;0.042324;0.036;0.042324;0.036
475;0.036;0.036;0.042324;0.036;0.042324;0.036
476;0.036;0.036;0.042324;0.036;0.042324;0.036
477;0.036;0.036;0.042324;0.036;0.042324;0.036
478;0.036;0.036;0.042324;0.036;0.041821;0.036
479;0.036;0.036;0.042324;0.036;0.04121;0.036
480;0.036;0.036;0.042324;0.036;0.041208;0.036
481;0.036;0.036;0.042311;0.036;0.040369;0.036
482;0.036;0.036;0.041455;0.036;0.039973;0.036
483;0.036;0.036;0.041208;0.036;0.039973;0.036
484;0.036;0.036;0.0412;0.036;0.038772;0.036
485;0.036;0.036;0.04042;0.036;0.038746;0.036
486;0.036;0.036;0.039973;0.036;0.038329;0.036
487;0.036;0.036;0.03997;0.036;0.037518;0.036
488;0.036;0.036;0.039278;0.036;0.037517;0.036
489;0.036;0.036;0.038746;0.036;0.037517;0.036
490;0.036;0.036;0.038744;0.036;0.037517;0.036
491;0.036;0.036;0.038057;0.036;0.037517;0.036
492;0.036;0.036;0.037517;0.036;0.037517;0.036
493;0.036;0.036;0.037517;0.036;0.037517;0.036
494;0.036;0.036;0.037517;0.036;0.036006;0.036
495;0.036;0.036;0.037517;0.036;0.032186;0.036
496;0.036;0.036;0.037517;0.036;0.0288;0.036
497;0.036;0.036;0.037517;0.036;0.025455;0.036
498;0.036;0.036;0.037517;0.036;0.022109;0.036
499;0.035933;0.036;0.037409;0.035846;0.018764;0.035907
500;0.035053;0.036;0.034438;0.03492;0.015418;0.035012
501;0.033769;0.035418;0.031235;0.033591;0.012073;0.033714
502;0.032261;0.034286;0.028111;0.032046;0.008731;0.032195
503;0.030598;0.032834;0.024936;0.030339;0.005397;0.030518
504;0.028607;0.031206;0.021599;0.028429;0.002786;0.028552
505;0.026697;0.029284;0.018361;0.026294;0.002438;0.026573
506;0.024109;0.02755;0.015072;0.02382;0.002438;0.024031
507;0.021043;0.024896;0.011728;0.020476;0.002438;0.020829
508;0.017349;0.022414;0.008334;0.01689;0.002438;0.017161
509;0.01272;0.018858;0.004919;0.011856;0.002438;0.012462
510;0.006545;0.014656;0.002643;0.00538;0.002438;0.006005
511;-0.000425;0.009277;0.002438;-0.001364;0.002438;-0.000837
512;-0.006456;0.002406;0.002438;-0.007388;0.002438;-0.00686
513;-0.012688;-0.003812;0.002438;-0.013727;0.002438;-0.013143
514;-0.018938;-0.00993;0.002438;-0.019752;0.002438;-0.019312
515;-0.024678;-0.016452;0.002438;-0.025759;0.002438;-0.025181
516;-0.031206;-0.021926;0.002438;-0.032224;0.001577;-0.031648
517;-0.037519;-0.028516;0.002438;-0.038453;0.000461;-0.037925
518;-0.0437;-0.03491;0.002438;-0.04465;-0.000639;-0.044113
519;-0.04975;-0.040976;0.002438;-0.050582;-0.001739;-0.050112
520;-0.054901;-0.047179;0.00204;-0.055683;-0.002839;-0.055241
521;-0.060036;-0.052776;0.000689;-0.060751;-0.003939;-0.060346
522;-0.064336;-0.057791;-0.000675;-0.064912;-0.005039;-0.064572
523;-0.067701;-0.06262;-0.002007;-0.067981;-0.006139;-0.0678
524;-0.070168;-0.06638;-0.003347;-0.070607;-0.007238;-0.070395
525;-0.072487;-0.069086;-0.004839;-0.072763;-0.008297;-0.072607
526;-0.073981;-0.071552;-0.006202;-0.074164;-0.008954;-0.07406
527;-0.074796;-0.07341;-0.00759;-0.074737;-0.008954;-0.07477
528;-0.073872;-0.074604;-0.008738;-0.073654;-0.008954;-0.073777
529;-0.071579;-0.074409;-0.008954;-0.071043;-0.008954;-0.071346
530;-0.0672;-0.072826;-0.008954;-0.06635;-0.008954;-0.066831
531;-0.061869;-0.069336;-0.008954;-0.06092;-0.008954;-0.061456
532;-0.055616;-0.064216;-0.008954;-0.054933;-0.008954;-0.055488
533;-0.049815;-0.058333;-0.008936;-0.048711;-0.008323;-0.049216
534;-0.044265;-0.052582;-0.0082;-0.043542;-0.007841;-0.044023
535;-0.039817;-0.046458;-0.007708;-0.039255;-0.007253;-0.039421
536;-0.036448;-0.041576;-0.006708;-0.035919;-0.006639;-0.036128
537;-0.035448;-0.037948;-0.006142;-0.035919;-0.006145;-0.035919
538;-0.034083;-0.035454;-0.005391;-0.033796;-0.005436;-0.034051
539;-0.033;-0.035168;-0.004552;-0.033;-0.005036;-0.033
540;-0.033;-0.033;-0.004074;-0.033;-0.004234;-0.033
541;-0.033;-0.033;-0.003031;-0.033;-0.003927;-0.033
542;-0.033;-0.033;-0.00303;-0.033;-0.003031;-0.033
543;-0.033;-0.033;-0.00303;-0.033;-0.00303;-0.033
544;-0.033;-0.033;-0.00303;-0.033;-0.00303;-0.033
545;-0.033;-0.033;-0.00303;-0.033;-0.00303;-0.033
546;-0.033;-0.033;-0.00303;-0.033;-0.00303;-0.033
547;-0.033;-0.033;-0.00303;-0.033;-0.00303;-0.033
548;-0.033;-0.033;-0.00303;-0.033;-0.00303;-0.033
549;-0.033;-0.033;-0.00303;-0.033;-0.00303;-0.033
550;-0.033;-0.033;-0.00303;-0.033;-0.00303;-0.033
551;-0.033;-0.033;-0.00239;-0.033;-0.00303;-0.033
552;-0.033;-0.033;0.000199;-0.033;-0.00303;-0.033
553;-0.033;-0.033;0.002957;-0.033;-0.00303;-0.033
554;-0.033;-0.033;0.00574;-0.033;-0.00303;-0.033
555;-0.033;-0.033;0.008553;-0.033;-0.001967;-0.033
556;-0.033;-0.033;0.011277;-0.033;0.000213;-0.033
557;-0.033;-0.033;0.014148;-0.033;0.002408;-0.033
558;-0.033;-0.033;0.016855;-0.033;0.004603;-0.033
559;-0.033;-0.033;0.019335;-0.033;0.006798;-0.033
560;-0.033;-0.033;0.019762;-0.033;0.008993;-0.033
561;-0.033;-0.033;0.018966;-0.033;0.0112;-0.033
562;-0.033;-0.033;0.017633;-0.033;0.013427;-0.033
563;-0.033;-0.033;0.016322;-0.033;0.015622;-0.033
564;-0.033;-0.033;0.014913;-0.033;0.017817;-0.033
565;-0.033;-0.033;0.013605;-0.033;0.019612;-0.033
566;-0.033;-0.033;0.012284;-0.033;0.019762;-0.033
567;-0.033;-0.033;0.010996;-0.033;0.019436;-0.033
568;-0.033;-0.033;0.009883;-0.033;0.018308;-0.033
569;-0.033;-0.033;0.009824;-0.033;0.017259;-0.033
570;-0.033;-0.033;0.009824;-0.033;0.01621;-0.033
571;-0.033;-0.033;0.009737;-0.033;0.01516;-0.033
572;-0.033;-0.033;0.008941;-0.033;0.014111;-0.033
573;-0.033;-0.033;0.00881;-0.033;0.013062;-0.033
574;-0.033;-0.033;0.00881;-0.033;0.01201;-0.033
575;-0.033;-0.033;0.00881;-0.033;0.010921;-0.033
576;-0.033;-0.033;0.00881;-0.033;0.009872;-0.033
577;-0.033;-0.033;0.00881;-0.033;0.009824;-0.033
578;-0.033;-0.033;0.00881;-0.033;0.009824;-0.033
579;-0.033;-0.033;0.00881;-0.033;0.009824;-0.033
580;-0.033;-0.033;0.00881;-0.033;0.009824;-0.033
581;-0.033;-0.033;0.00881;-0.033;0.009054;-0.033
582;-0.033;-0.033;0.008743;-0.033;0.00881;-0.033
583;-0.033;-0.033;0.007985;-0.033;0.00881;-0.033
584;-0.033;-0.033;0.007799;-0.033;0.00881;-0.033
585;-0.033;-0.033;0.007343;-0.033;0.00881;-0.033
586;-0.033;-0.033;0.006718;-0.033;0.00881;-0.033
587;-0.033;-0.033;0.006625;-0.033;0.00881;-0.033
588;-0.033;-0.033;0.005774;-0.033;0.00881;-0.033
589;-0.033;-0.033;0.005638;-0.033;0.00881;-0.033
590;-0.033;-0.033;0.005098;-0.033;0.00881;-0.033
591;-0.033;-0.033;0.004557;-0.033;0.00881;-0.033
592;-0.033;-0.033;0.004557;-0.033;0.00881;-0.033
593;-0.033;-0.033;0.004557;-0.033;0.00881;-0.033
594;-0.033;-0.033;0.004557;-0.033;0.00881;-0.033
595;-0.031152;-0.033;0.004557;-0.030463;0.008073;-0.030818
596;-0.026825;-0.03256;0.004557;-0.026066;0.007799;-0.026457
597;-0.02165;-0.028732;0.004557;-0.020608;0.007799;-0.021145
598;-0.016321;-0.024222;0.004557;-0.015077;0.007138;-0.015718
599;-0.008387;-0.018693;0.004557;-0.007566;0.006718;-0.007989
600;-0.001641;-0.011963;0.004557;-0.000259;0.006718;-0.000971
601;0.005313;-0.004665;0.004557;0.006416;0.006185;0.005847
602;0.009776;0.002314;0.004557;0.010422;0.005638;0.010066
603;0.012623;0.008129;0.004557;0.012765;0.005638;0.012685
604;0.012999;0.011257;0.004557;0.012972;0.005231;0.012991
605;0.012273;0.013;0.004557;0.011832;0.004557;0.012096
606;0.009914;0.012953;0.004557;0.009463;0.004557;0.009737
607;0.00724;0.011488;0.004557;0.006502;0.004557;0.006948
608;0.003427;0.008986;0.004557;0.002802;0.004557;0.003186
609;0.000089;0.005948;0.004557;-0.000568;0.004557;-0.000174
610;-0.00326;0.00216;0.004557;-0.003736;0.004557;-0.003429
611;-0.005514;-0.00112;0.004296;-0.005704;0.004557;-0.005588
612;-0.005687;-0.004192;0.002469;-0.005436;0.004557;-0.00559
613;-0.004021;-0.005818;0.000559;-0.003424;0.004557;-0.003789
614;-0.000616;-0.005343;-0.001362;0.000062;0.004557;-0.000396
615;0.003332;-0.003081;-0.003275;0.003794;0.004557;0.003416
616;0.00638;0.000644;-0.006343;0.007209;0.004557;0.006863
617;0.00979;0.004206;-0.009587;0.010321;0.004557;0.010029
618;0.012779;0.007561;-0.012865;0.013208;0.004557;0.012882
619;0.014373;0.010532;-0.015619;0.01448;0.004557;0.014414
620;0.014431;0.01337;-0.016976;0.014562;0.004557;0.014562
621;0.015586;0.014512;-0.018389;0.015873;0.004557;0.015706
622;0.016;0.014583;-0.019685;0.016;0.004557;0.016
623;0.016;0.015922;-0.020936;0.016;0.004557;0.016
624;0.016;0.016;-0.021293;0.016;0.004557;0.016
625;0.016;0.016;-0.021243;0.016;0.004557;0.016
626;0.016;0.016;-0.020507;0.016;0.004557;0.016
627;0.016;0.016;-0.019595;0.016;0.004557;0.016
628;0.016;0.016;-0.01871;0.016;0.004557;0.016
629;0.016;0.016;-0.017816;0.016;0.004557;0.016
630;0.016;0.016;-0.016741;0.016;0.004557;0.016
631;0.016;0.016;-0.015662;0.016;0.004014;0.016
632;0.016;0.016;-0.013899;0.016;0.002525;0.016
633;0.016;0.016;-0.01285;0.016;0.000995;0.016
634;0.016;0.016;-0.011903;0.016;-0.000534;0.016
635;0.016;0.016;-0.011031;0.016;-0.002064;0.016
636;0.016;0.016;-0.010134;0.016;-0.003628;0.016
637;0.016;0.016;-0.009284;0.016;-0.006164;0.016
638;0.016;0.016;-0.008405;0.016;-0.008738;0.016
639;0.016;0.016;-0.007464;0.016;-0.01131;0.016
640;0.016;0.016;-0.007436;0.016;-0.013883;0.016
641;0.016;0.016;-0.007368;0.016;-0.015861;0.016
642;0.016;0.016;-0.006239;0.016;-0.016907;0.016
643;0.016;0.016;-0.004705;0.016;-0.01795;0.016
644;0.016;0.016;-0.003127;0.016;-0.018994;0.016
645;0.016;0.016;-0.001646;0.016;-0.020037;0.016
646;0.016;0.016;-0.00016;0.016;-0.02108;0.016
647;0.016;0.016;0.001295;0.016;-0.021293;0.016
648;0.016;0.016;0.002859;0.016;-0.021293;0.016
649;0.016;0.016;0.004366;0.016;-0.02112;0.016
650;0.016;0.016;0.005064;0.016;-0.020268;0.016
651;0.016;0.016;0.005064;0.016;-0.019567;0.016
652;0.016;0.016;0.005064;0.016;-0.019058;0.016
653;0.016;0.016;0.005064;0.016;-0.017967;0.016
654;0.016;0.016;0.005064;0.016;-0.017401;0.016
655;0.016;0.016;0.005064;0.016;-0.016814;0.016
656;0.016;0.016;0.005064;0.016;-0.015709;0.016
657;0.016;0.016;0.005064;0.016;-0.014286;0.016
658;0.016;0.016;0.005064;0.016284;-0.013135;0.016073
659;0.018398;0.016;0.005064;0.018705;-0.012639;0.018525
660;0.020034;0.016345;0.005064;0.020421;-0.011859;0.020166
661;0.022695;0.018756;0.005064;0.023073;-0.011046;0.022795
662;0.025061;0.020495;0.005064;0.025597;-0.010557;0.025208
663;0.027547;0.023178;0.005064;0.027796;-0.009649;0.02768
664;0.028623;0.025632;0.004992;0.028663;-0.008966;0.028639
665;0.027705;0.027729;0.003875;0.02736;-0.008476;0.027687
666;0.025075;0.028748;0.00179;0.024158;-0.007438;0.024973
667;0.020606;0.027862;-0.000441;0.018698;-0.007436;0.020524
668;0.014704;0.025493;-0.002587;0.01244;-0.007436;0.014715
669;0.008806;0.02218;-0.004711;0.006458;-0.007436;0.008773
670;0.003409;0.016638;-0.006804;0.001372;-0.006171;0.003405
671;-0.000869;0.011556;-0.009095;-0.002402;-0.00497;-0.000859
672;-0.004096;0.006557;-0.011228;-0.005099;-0.003785;-0.004104
673;-0.006274;0.001971;-0.013028;-0.006847;-0.002601;-0.006299
674;-0.00763;-0.001675;-0.013507;-0.00821;-0.001417;-0.007628
675;-0.008803;-0.004601;-0.013507;-0.009304;-0.000232;-0.008801
676;-0.010064;-0.006633;-0.013507;-0.010564;0.000952;-0.010033
677;-0.011122;-0.00788;-0.013537;-0.011583;0.002137;-0.011119
678;-0.012331;-0.009025;-0.01455;-0.012834;0.003321;-0.012359
679;-0.013607;-0.010309;-0.016651;-0.014323;0.004506;-0.013559
680;-0.014976;-0.011323;-0.019131;-0.015399;0.005064;-0.014972
681;-0.01592;-0.012613;-0.021502;-0.016196;0.005064;-0.015967
682;-0.016769;-0.013912;-0.023863;-0.017;0.005064;-0.016768
683;-0.016989;-0.015176;-0.026053;-0.016562;0.005064;-0.016991
684;-0.015975;-0.016086;-0.028231;-0.015545;0.005064;-0.015976
685;-0.014665;-0.016887;-0.030578;-0.01404;0.005064;-0.014665
686;-0.012882;-0.016785;-0.032343;-0.011955;0.005064;-0.012882
687;-0.010843;-0.015778;-0.032868;-0.00977;0.005064;-0.010844
688;-0.008583;-0.014395;-0.032868;-0.007876;0.005064;-0.008582
689;-0.007159;-0.012473;-0.032868;-0.006536;0.005064;-0.007159
690;-0.005971;-0.010364;-0.032868;-0.005546;0.005064;-0.005972
691;-0.005015;-0.008279;-0.032868;-0.005;0.005064;-0.005013
692;-0.005;-0.006885;-0.032868;-0.005;0.005064;-0.005
693;-0.004986;-0.005779;-0.031827;-0.004781;0.005064;-0.004987
694;-0.004244;-0.005014;-0.028521;-0.00383;0.005064;-0.004244
695;-0.002866;-0.005;-0.025304;-0.00171;0.005064;-0.002867
696;0.000227;-0.004899;-0.021922;0.002358;0.005064;0.000225
697;0.005411;-0.004063;-0.018671;0.00838;0.005064;0.005411
698;0.01284;-0.002359;-0.015329;0.016961;0.005064;0.012848
699;0.022324;0.001166;-0.012025;0.026773;0.004047;0.022322
700;0.032968;0.006704;-0.008763;0.037931;0.002442;0.032972
701;0.04386;0.014593;-0.006148;0.048177;0.000738;0.043863
702;0.053638;0.023968;-0.005843;0.057391;-0.000967;0.053641
703;0.061493;0.035036;-0.005747;0.064328;-0.002671;0.061496
704;0.06705;0.04566;-0.004462;0.068632;-0.004376;0.067108
705;0.070081;0.055332;-0.002516;0.070963;-0.006081;0.070081
706;0.071782;0.062813;-0.000595;0.072;-0.007785;0.071752
707;0.072144;0.067945;0.001303;0.072464;-0.00949;0.072022
708;0.072857;0.070446;0.003155;0.073;-0.011194;0.073
709;0.073;0.071903;0.004998;0.073;-0.012718;0.073
710;0.073;0.072239;0.007036;0.073;-0.013506;0.073
711;0.073;0.072952;0.008973;0.073;-0.013507;0.073
712;0.073;0.073;0.009857;0.073;-0.013507;0.073
713;0.073;0.073;0.009985;0.073;-0.013507;0.073
714;0.073;0.073;0.010968;0.073;-0.013507;0.073
715;0.073;0.073;0.011053;0.073;-0.013731;0.073
716;0.073;0.073;0.011053;0.073;-0.015063;0.073
717;0.073;0.073;0.011053;0.073;-0.016933;0.073
718;0.073;0.073;0.011053;0.073;-0.018804;0.073
719;0.073;0.073;0.011053;0.073;-0.020674;0.073
720;0.073;0.073;0.010537;0.073;-0.022589;0.073
721;0.073;0.073;0.009905;0.073;-0.024467;0.073
722;0.073;0.073;0.009117;0.073;-0.026216;0.073
723;0.073;0.073;0.008877;0.073;-0.027961;0.073
724;0.073;0.073;0.008728;0.073;-0.029705;0.073
725;0.073;0.073;0.007144;0.073;-0.031449;0.073
726;0.073;0.073;0.004988;0.073;-0.032627;0.073
727;0.073;0.073;0.003028;0.073;-0.032868;0.073
728;0.073;0.073;0.001031;0.073;-0.032868;0.073
729;0.073;0.073;-0.000908;0.073;-0.032868;0.073
730;0.073;0.073;-0.002951;0.073;-0.032868;0.073
731;0.073;0.073;-0.005003;0.073;-0.032868;0.073
732;0.073;0.073;-0.006943;0.072972;-0.032868;0.073
733;0.072411;0.073;-0.007637;0.07138;-0.032868;0.072373
734;0.070194;0.073;-0.007798;0.06933;-0.032868;0.070157
735;0.068331;0.073;-0.009796;0.067257;-0.030858;0.068295
736;0.065732;0.072031;-0.012214;0.06446;-0.028241;0.065678
737;0.063066;0.069831;-0.01474;0.062001;-0.025634;0.063014
738;0.060871;0.067976;-0.01719;0.060401;-0.023026;0.060846
739;0.060401;0.065198;-0.019677;0.060013;-0.020419;0.060401
740;0.058718;0.062552;-0.022171;0.058;-0.017811;0.058672
741;0.058;0.060623;-0.024607;0.058;-0.015204;0.058
742;0.058;0.060401;-0.027078;0.058;-0.012597;0.058
743;0.058;0.058262;-0.028064;0.057625;-0.009991;0.058
744;0.056028;0.058;-0.028064;0.054057;-0.007406;0.055953
745;0.051732;0.058;-0.028178;0.049429;-0.005845;0.051654
746;0.04574;0.058;-0.030043;0.043036;-0.005843;0.045605
747;0.039385;0.055234;-0.032726;0.035259;-0.005843;0.03934
748;0.030587;0.050751;-0.035406;0.026461;-0.005201;0.030588
749;0.021855;0.044683;-0.038149;0.018178;-0.003748;0.021876
750;0.014101;0.037956;-0.040783;0.010956;-0.002252;0.014129
751;0.007854;0.029343;-0.043587;0.005455;-0.000755;0.00788
752;0.00312;0.020794;-0.046465;0.001407;0.000742;0.003129
753;-0.000421;0.013163;-0.049804;-0.001616;0.002239;-0.000413
754;-0.00253;0.007171;-0.051338;-0.003052;0.003735;-0.002523
755;-0.003676;0.0026;-0.051583;-0.003991;0.005232;-0.003668
756;-0.004;-0.000822;-0.05258;-0.004;0.006729;-0.004
757;-0.004;-0.002694;-0.052762;-0.003896;0.008242;-0.004
758;-0.00343;-0.00375;-0.053823;-0.002965;0.009854;-0.003431
759;-0.002553;-0.004;-0.054331;-0.002226;0.009857;-0.002551
760;-0.001746;-0.004;-0.054829;-0.001261;0.009857;-0.00175
761;-0.001024;-0.003372;-0.054829;-0.001;0.011008;-0.001025
762;-0.001194;-0.002608;-0.054558;-0.001684;0.011053;-0.001194
763;-0.001975;-0.001816;-0.053624;-0.002469;0.011053;-0.001972
764;-0.002965;-0.001;-0.052989;-0.003556;0.011053;-0.002966
765;-0.004177;-0.001035;-0.052446;-0.004761;0.011053;-0.004173
766;-0.005427;-0.001887;-0.051598;-0.005984;0.011053;-0.005422
767;-0.006442;-0.002557;-0.051115;-0.006988;0.011053;-0.00644
768;-0.007447;-0.00357;-0.050348;-0.007993;0.011053;-0.007444
769;-0.008451;-0.004738;-0.050348;-0.008946;0.010346;-0.008449
770;-0.009297;-0.005936;-0.050348;-0.009832;0.009962;-0.009297
771;-0.010295;-0.006941;-0.050348;-0.010837;0.009344;-0.010292
772;-0.010992;-0.007945;-0.050348;-0.011;0.008877;-0.01099
773;-0.011;-0.008917;-0.050348;-0.010889;0.008877;-0.011
774;-0.010393;-0.009789;-0.050348;-0.009544;0.008877;-0.010397
775;-0.008381;-0.010754;-0.050348;-0.006876;0.007275;-0.008388
776;-0.005177;-0.011;-0.050348;-0.003599;0.00569;-0.005184
777;-0.001875;-0.010884;-0.050348;-0.000078;0.004111;-0.001884
778;0.001895;-0.009556;-0.050348;0.003281;0.002532;0.001888
779;0.005164;-0.006832;-0.050348;0.006226;0.000953;0.004989
780;0.007515;-0.003614;-0.050348;0.008409;-0.000627;0.007712
781;0.009229;0.000139;-0.050348;0.009679;-0.002206;0.009237
782;0.010546;0.003316;-0.050348;0.011122;-0.003785;0.010609
783;0.011548;0.006554;-0.050348;0.011491;-0.005365;0.011425
784;0.01158;0.008583;-0.050348;0.011684;-0.006944;0.011451
785;0.012;0.009765;-0.050348;0.012;-0.007637;0.012
786;0.012;0.011263;-0.050348;0.012;-0.007637;0.012
787;0.012;0.011567;-0.050348;0.012;-0.008145;0.012
788;0.012;0.011796;-0.050348;0.012;-0.010126;0.012
789;0.012;0.012;-0.050348;0.012;-0.01208;0.012
790;0.012;0.012;-0.050348;0.012;-0.014034;0.012
791;0.012;0.012;-0.050348;0.012;-0.015988;0.012
792;0.012;0.012;-0.050348;0.012;-0.017943;0.012
793;0.012;0.012;-0.050348;0.012;-0.019897;0.012
794;0.012;0.012;-0.050348;0.012;-0.021851;0.012
795;0.012;0.012;-0.050348;0.012;-0.023805;0.012
796;0.012;0.012;-0.050348;0.012;-0.025759;0.012
797;0.012;0.012;-0.050348;0.012;-0.027643;0.012
798;0.012;0.012;-0.050348;0.012;-0.028064;0.012
799;0.012;0.012;-0.050348;0.012;-0.028064;0.012
800;0.012;0.012;-0.05023;0.012;-0.028064;0.012
801;0.012;0.012;-0.049384;0.012;-0.028517;0.012
802;0.012;0.012;-0.049344;0.012;-0.030558;0.012
803;0.012;0.012;-0.049127;0.012;-0.032685;0.012
804;0.012;0.012;-0.048295;0.012;-0.034812;0.012
805;0.012;0.012;-0.048295;0.012;-0.036939;0.012
806;0.012;0.012;-0.047938;0.012;-0.039066;0.012
807;0.012;0.012;-0.04723;0.012;-0.041193;0.012
808;0.01207;0.012;-0.04723;0.012386;-0.043335;0.012082
809;0.012967;0.012;-0.04723;0.013038;-0.04558;0.012968
810;0.013574;0.012;-0.04723;0.013882;-0.048163;0.013588
811;0.014;0.012;-0.04723;0.014;-0.050761;0.014
812;0.014;0.012534;-0.047014;0.014;-0.051338;0.014
813;0.013976;0.013147;-0.046044;0.01365;-0.051338;0.013975
814;0.012962;0.013925;-0.045891;0.012611;-0.052529;0.012948
815;0.011409;0.014;-0.044885;0.010673;-0.05258;0.011372
816;0.009058;0.014;-0.044747;0.008082;-0.053029;0.009033
817;0.006217;0.013501;-0.043769;0.004659;-0.053822;0.006159
818;0.001613;0.01237;-0.043603;0.000251;-0.054107;0.001519
819;-0.002569;0.0103;-0.042653;-0.004785;-0.054828;-0.002665
820;-0.008072;0.007988;-0.042566;-0.010215;-0.054829;-0.008165
821;-0.013838;0.004635;-0.042566;-0.016283;-0.054829;-0.01393
822;-0.019026;0.000445;-0.042476;-0.020637;-0.054677;-0.019101
823;-0.023063;-0.004077;-0.041596;-0.024467;-0.053626;-0.023129
824;-0.026524;-0.009149;-0.041425;-0.027755;-0.053572;-0.026583
825;-0.029817;-0.015017;-0.041296;-0.03101;-0.052537;-0.029879
826;-0.03221;-0.01979;-0.040343;-0.033048;-0.052535;-0.032235
827;-0.034257;-0.023604;-0.04028;-0.034752;-0.051482;-0.034292
828;-0.034993;-0.027051;-0.040067;-0.035;-0.051446;-0.034996
829;-0.034787;-0.030347;-0.039135;-0.034286;-0.05047;-0.03477
830;-0.033352;-0.032489;-0.039135;-0.032454;-0.050348;-0.033302
831;-0.030939;-0.034438;-0.039135;-0.029953;-0.050348;-0.030892
832;-0.028481;-0.035;-0.039135;-0.027428;-0.050348;-0.028429
833;-0.025938;-0.034682;-0.039055;-0.024994;-0.050348;-0.025892
834;-0.023778;-0.03312;-0.037926;-0.022953;-0.050348;-0.023737
